baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sox17	163.10863714802	-1.01058079291616	0.766712338890769	-1.31807033962465	0.187480102391258	0.503544767832026
Mrpl15	248.567075171647	-0.301963032056958	0.296237378943045	-1.01932792254084	0.308047312077907	0.630291404897499
Lypla1	381.118868612082	0.0249935999210738	0.326063247256149	0.07665261304792	0.938899902877719	0.980154060575932
Tcea1	920.500544417424	0.0533274943157779	0.213202338930712	0.250126216172088	0.802489742635209	0.925713497525669
Rgs20	16.5509252618341	-0.0750703133890337	0.765986855223437	-0.0980047018785144	0.921928559785132	0.974618387273756
Atp6v1h	573.853183271349	0.0651596701975703	0.238296749776627	0.273439189828016	0.784515631058153	0.91617968027892
Rb1cc1	1255.3081834691	-0.00477173724917656	0.170157468184394	-0.0280430668138855	0.977627802290139	0.993495091045352
St18	80.3345756304545	-1.21941935262556	0.735201041440535	-1.65862027376384	0.0971923338490156	0.370760036705303
Pcmtd1	1077.81459114839	-0.0166571526899968	0.210385865414174	-0.0791742955602308	0.936893989567864	0.978972068945762
Rrs1	765.807150660116	0.236376719513219	0.175414620060601	1.34753146249473	0.177809127440736	0.490056431826156
Adhfe1	455.869488483301	-0.420827792862011	0.242508581804017	-1.7353109309843	0.0826857466482676	0.34594509655139
2610203C22Rik	448.577559672991	-0.218351461546819	0.285086760162744	-0.765912318839959	0.443728475506526	0.731249214510209
Vxn	349.540400205769	-0.464218289668006	0.258208772061589	-1.79784089425621	0.0722022247806312	0.322742215318184
Mybl1	26.1230149223241	0.681255009747864	1.19475911990818	0.570202811927664	0.56854014913291	0.810101685591466
Vcpip1	1844.36487985016	0.0981046814483077	0.104756562032308	0.936501537899379	0.349015021123872	0.663474610583734
1700034P13Rik	484.465357236585	-0.19612600878177	0.164451385561731	-1.19260782213446	0.233023000963827	0.556480097777859
Sgk3	1168.19412027252	-0.165943051562707	0.215674643694407	-0.769413820373961	0.441647686754486	0.729627567308473
Mcmdc2	19.0311111772994	0.0989724510003986	0.761382584555825	0.129990431890607	0.896573996704747	0.964690219983045
Snhg6	38.7905239619174	0.623043441485455	0.801862313785366	0.776995539975239	0.437161401688906	0.726988042917206
Tcf24	57.7546019777586	0.175092225879174	0.657151024556167	0.266441380042631	0.789899299935547	0.918398072845975
Ppp1r42	412.27193435146	-0.389392414464391	1.68614207990682	-0.230936893814968	0.817363828198713	0.932109829990579
Cops5	353.763753816749	0.0992374185333006	0.216277599062352	0.458842797236209	0.64634705910224	0.850015974218973
Cspp1	1004.95390339236	-0.0973669253581608	0.198051462728073	-0.491624368822999	0.622984913095435	0.837405126415716
Arfgef1	1901.85278882131	0.133997073665165	0.162322539269499	0.825498875684129	0.409088420740542	0.70861858007631
Prex2	377.187369875862	-0.203833954049393	0.342640085405489	-0.594892316257074	0.551915453756206	0.799987850102456
A830018L16Rik	250.010897516132	-1.43860797894568	0.984429005780274	-1.46136285145867	0.143915889778037	0.446091419377566
Sulf1	4885.45457718385	-1.34935427755961	0.604108379399883	-2.23362946711656	0.0255074633907451	0.19814682965152
Slco5a1	46.8719439813934	-1.27189178508726	0.69478079153033	-1.83063751990866	0.0671546644714342	0.310393828729352
Ncoa2	3108.27296394568	0.261274100092919	0.122936493123077	2.12527699022085	0.0335635070881084	0.226866968568363
Tram1	1969.37598300496	-0.0702715921946853	0.136766648288007	-0.513806495036022	0.60738728647295	0.829346961889479
Lactb2	458.146898279143	-0.201954655519128	0.24705230341935	-0.817457083880442	0.413667265154934	0.711940516162287
Gm5523	142.607122181571	-0.470588485897904	0.245420009612554	-1.91748214271862	0.0551767074711706	0.285837655655473
Eya1	90.7655064872652	0.0352397184587258	0.515086638688355	0.0684151282752396	0.945455179424397	0.98309942963632
Kcnb2	115.463549579934	-0.917371241879768	0.498712756290735	-1.83947819723498	0.0658448818583824	0.308501418579022
Terf1	185.406931431217	0.467444538055741	0.25175871358744	1.85671642262102	0.0633515097757596	0.303642096813603
Sbspon	80.8082554391344	-1.0620697942066	0.401452597461104	-2.64556712529305	0.00815541045170925	0.111426055023148
4930444P10Rik	42.1848375645909	-2.15525982269698	0.682547769832234	-3.15766883719616	0.0015903611191797	0.043351005630013
Rpl7	5444.01906080685	0.30381912394535	0.196705318957347	1.54453944385321	0.122457703406874	0.411445037369678
Rdh10	432.113087084663	-0.0983161202624641	0.292874898444107	-0.335693228695142	0.737102212537246	0.895281697453521
Stau2	252.040459601274	-0.0868862617002035	0.248661448406742	-0.349415891594428	0.726777104517293	0.89061151434085
Ube2w	233.319711732192	0.0365595385761664	0.306031590634621	0.119463283187048	0.904908327448226	0.968278072190826
Eloc	257.431819745449	-0.305407943596957	0.367250753627878	-0.831606036420599	0.405631353719263	0.705786689949261
Tmem70	222.817826261201	-0.556883776392849	0.4010682602408	-1.38850123931148	0.164984467650551	0.474475412620727
Ly96	99.4815329710397	0.814583622439342	0.399315406781108	2.03995039661936	0.0413552664875292	0.248510824804606
Jph1	325.13999359092	-0.231136809433264	0.917660192003654	-0.251876251631435	0.80113671636091	0.925021504657669
Pi15	17.2316941087548	-0.161662793371297	0.719469182103441	-0.224697314899103	0.82221475360186	0.93423295956058
Gm16070	71.3660654247516	0.921601849540147	1.2619005418593	0.730328436330053	0.465189450380408	0.743758308158365
Crispld1	182.582350919599	-0.953219131844493	0.397285443224888	-2.39933062763871	0.0164250765008878	0.16244634745979
Tfap2b	32.2957977597801	-1.47860342368332	1.21536454009674	-1.21659253244761	0.22375928535484	0.546598840948204
Mcm3	1532.63979925942	0.322228433456545	0.17029283914488	1.89220189806338	0.0584640855849041	0.294530957476279
Paqr8	77.0755303539661	0.343307955696025	0.435195964841182	0.788858315405819	0.430194821388099	0.722872393537697
Efhc1	198.62182263867	-0.891631721129149	0.658023860279033	-1.35501427068474	0.175413010364443	0.486917281269967
Tram2	244.309191192601	0.114925510981799	0.196732704139686	0.584170849907084	0.55910537135637	0.804901025148271
Tmem14a	188.430537265521	0.402125787236702	1.40839837718361	0.285519916631002	0.7752458479	0.912424535140591
Rims1	25.5384001715006	0.142617461306627	0.615164443718663	0.231836320780352	0.816665145579156	0.932109829990579
Ogfrl1	2738.51458134852	0.369174191300218	0.16438087009819	2.24584643626535	0.0247138457718873	0.19558028518299
B3gat2	263.404259804175	0.159898233582695	0.246818226151799	0.647838030747185	0.517089714850338	0.779445489217879
Smap1	1070.57890173508	0.0754223047085474	0.168710553891189	0.44705149126113	0.654837882356682	0.854925326022238
Sdhaf4	85.4931323333743	-0.152211293690414	0.37064835067227	-0.410662271703996	0.681320195298481	0.868932372516747
Fam135a	779.452578081246	-0.377605633564518	0.162330533281805	-2.32615285572306	0.0200103976702414	0.1780170333832
Lmbrd1	2362.82045826262	-0.411796119754472	0.109981203728941	-3.74424088655533	0.000180939997115279	0.0112028091150742
Adgrb3	192.480104006452	-1.23285168810507	1.48313817239653	-0.831245335768663	0.405835048500948	0.705860535816466
Gm20172	157.465945575211	0.0134579430643223	1.35615144107524	0.00992362848035027	0.992082220003652	0.998174640821919
Phf3	2844.79739652548	0.0745835022462723	0.15141807947557	0.492566690216842	0.622318788979767	0.837311577370339
Ptp4a1	1998.04331772971	0.249023097927926	0.182209781203971	1.36668348034051	0.171724538035221	0.482814325022463
LOC115487084	150.448828590432	0.255126097245286	0.333522618044994	0.7649439151706	0.444304942188362	0.731597125300949
Prim2	313.421764929247	0.379311423860199	0.203729124577853	1.86184191703651	0.0626253761236385	0.302238666861547
