baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sox17	163.10863714802	-0.188482432059854	0.733990709221108	-0.256791304974237	0.797339882681611	0.92628780987413
Mrpl15	248.567075171647	-0.443461441254118	0.28539811031283	-1.55383453929682	0.120223889472348	0.417625353005867
Lypla1	381.118868612082	0.0727685070074687	0.31116584562438	0.233857629398409	0.81509550798365	0.933536510852202
Tcea1	920.500544417424	-0.160027627381855	0.2038909249283	-0.784868808840462	0.432530491457352	0.730354532715698
Rgs20	16.5509252618341	-0.428665150639997	0.734734587236171	-0.583428571468908	0.559604828605704	0.811093095095206
Atp6v1h	573.853183271349	-0.486747425245406	0.22823724710381	-2.13263799586584	0.0329544338879208	0.216736008406005
Rb1cc1	1255.3081834691	-0.0878407656140661	0.162627485639059	-0.540134807279889	0.589104067861778	0.826509165201915
St18	80.3345756304545	-0.207961706205731	0.702206172805064	-0.296154768014923	0.767111890030312	0.912277692755776
Pcmtd1	1077.81459114839	-0.485440408607371	0.201501941156179	-2.4091103332405	0.015991462691284	0.14842190144792
Rrs1	765.807150660116	0.127231197897288	0.167969899553583	0.757464273274155	0.448771762190314	0.742094377047253
Adhfe1	455.869488483301	-0.170138535532582	0.232976217796318	-0.730282846643718	0.465217311077698	0.753830217013662
2610203C22Rik	448.577559672991	-0.137435120230913	0.272772062554485	-0.503846027866072	0.614369580198473	0.838960655054438
Vxn	349.540400205769	0.314103726621143	0.248588488596914	1.26354896155494	0.206391962476725	0.534034164346246
Mybl1	26.1230149223241	-1.17314621300054	1.13645058970526	-1.03228967772791	0.301936435194677	0.629520278982071
Vcpip1	1844.36487985016	-0.12421485360509	0.100393364882276	-1.23728150511489	0.215982591658627	0.546391260812294
1700034P13Rik	484.465357236585	0.0661535417161181	0.158387047565135	0.417670148746936	0.676188300561222	0.870862928601603
Sgk3	1168.19412027252	-0.278744886945174	0.206252200129489	-1.3514759443544	0.176543020664509	0.496085888067271
Mcmdc2	19.0311111772994	0.155936398633747	0.726701341066759	0.214581135084794	0.830093903352081	0.939562234842631
Snhg6	38.7905239619174	0.0518799665151826	0.748564654228812	0.0693059259772697	0.944746108834596	0.978860272205101
Tcf24	57.7546019777586	-0.0312575346516651	0.62960239346939	-0.0496464673195128	0.960404116697331	0.984672957679278
Ppp1r42	412.27193435146	-3.5067386880068	1.61744135355876	-2.16807779786954	0.0301527677816277	0.207589862164295
Cops5	353.763753816749	-0.213366601559714	0.208308271932477	-1.02428290331589	0.305701670802805	0.632837016479628
Cspp1	1004.95390339236	0.101257100137891	0.189416079472816	0.534574997115927	0.59294377673834	0.828443863976122
Arfgef1	1901.85278882131	-0.31000847552977	0.155218826471457	-1.99723501702145	0.0457996587809992	0.256509566602311
Prex2	377.187369875862	-0.358921884625494	0.328381740395985	-1.09300195617662	0.274392940867334	0.604298910885533
A830018L16Rik	250.010897516132	0.434335137891104	0.94431278219662	0.459948383713257	0.645553270108863	0.855381537531251
Sulf1	4885.45457718385	0.93744420002883	0.577865349946299	1.62225369649858	0.104749038612605	0.39111107246466
Slco5a1	46.8719439813934	-0.47139992801656	0.67100510821279	-0.702528076533016	0.482349898587179	0.764102983510502
Ncoa2	3108.27296394568	0.0459796244089277	0.117479210507524	0.391385200924406	0.695512529622438	0.880014223102748
Tram1	1969.37598300496	-0.24999513435181	0.130954385284558	-1.90902453406644	0.0562589268110364	0.284337005279531
Lactb2	458.146898279143	0.210123905797574	0.237013213077891	0.886549332287733	0.375321583049867	0.689860286517056
Gm5523	142.607122181571	-0.745227616724396	0.247922425462082	-3.00589031159819	0.00264804501894639	0.0511073317243185
Eya1	90.7655064872652	0.190402206112511	0.491461594076783	0.387420316068001	0.698445065840865	0.881329953784022
Kcnb2	115.463549579934	-0.390305466285423	0.483162372370682	-0.807814284813513	0.419197500541017	0.721461195611417
Terf1	185.406931431217	-0.173537248548733	0.239006283009897	-0.726078186578664	0.467790840617343	0.75520992063533
Sbspon	80.8082554391344	0.881041719043214	0.388877850636037	2.26560015594154	0.023475875534955	0.182241263679899
4930444P10Rik	42.1848375645909	-0.262849505981115	0.651095913919741	-0.40370320310982	0.686430983892274	0.875301907699615
Rpl7	5444.01906080685	-0.335034927473158	0.188086852543002	-1.78127776047802	0.0748670857815908	0.328423512816543
Rdh10	432.113087084663	0.113154047724091	0.281579725203319	0.401854386505939	0.687791193634523	0.876025388703928
Stau2	252.040459601274	0.334839111949618	0.236379930510289	1.41652936112968	0.156620573951392	0.4723542032309
Ube2w	233.319711732192	-0.0994091276420425	0.29242393249337	-0.339948672444231	0.733895181729553	0.897839939335554
Eloc	257.431819745449	-0.493531834348389	0.353138246359423	-1.39755984925539	0.162245282475186	0.478586823048179
Tmem70	222.817826261201	0.15549629086231	0.385191362461579	0.403685819610817	0.686443768544942	0.875301907699615
Ly96	99.4815329710397	-0.163167433344903	0.372378121234503	-0.438176745733536	0.661258164354384	0.863348999651346
Jph1	325.13999359092	0.398130037380242	0.878645800213574	0.453117783392885	0.650463930562296	0.857713180800189
Pi15	17.2316941087548	-0.825938524967882	0.685065137715662	-1.20563502577574	0.227958247774494	0.55796018853309
Gm16070	71.3660654247516	-1.72849246832197	1.20374208145119	-1.4359325763856	0.151021527715377	0.465371310021782
Crispld1	182.582350919599	-1.79278069407112	0.393119142018566	-4.56040040397335	5.10561736388793e-06	0.000727585769368752
Tfap2b	32.2957977597801	0.112145520012252	1.15545296788574	0.0970576242644103	0.922680632860674	0.973386559283013
Mcm3	1532.63979925942	-0.143156134952604	0.162899055184105	-0.878802733329621	0.379508244006622	0.693323726290367
Paqr8	77.0755303539661	-1.18118115953352	0.418213277393989	-2.82435117051715	0.00473764452614173	0.073677605426582
Efhc1	198.62182263867	0.403521461319282	0.630563853520289	0.639937508416503	0.52221322750938	0.790145439498539
Tram2	244.309191192601	0.594572824397995	0.188676717052377	3.15127819524728	0.00162557577308287	0.0380643573048656
Tmem14a	188.430537265521	-2.95215364437689	1.36645653382022	-2.16044460347635	0.0307382676848378	0.209611835450831
Rims1	25.5384001715006	0.364488894983934	0.585219377460899	0.622824378381571	0.533399936413702	0.796167429587921
