ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO:0044782	BP	GO:0044782	cilium organization	322	0.486658396046231	1.84233677723237	6.30176866743699e-09	6.30176866743699e-09	5.69207754735526e-05	3992	tags=38%, list=22%, signal=30%	Tekt5/Lrrc6/Daw1/Ccdc13/Ak7/Nme5/Mcidas/Hoatz/Ccdc113/Mns1/Rsph9/Tekt1/Dync2li1/Rsph4a/Pifo/Tekt4/Ccdc103/Cfap65/Rab17/Rsph1/Rilp/Gmnc/Tub/Ift22/Iqub/Spag6l/Tmem17/Cfap69/Armc2/Tmem107/Spag16/Foxj1/Dcdc2a/Ttc21a/Dnaaf4/B9d1/Wdr35/Kif17/Tctn2/Cfap52/Cfap44/Fam161b/Ttc26/Cfap54/Hydin/Tbc1d7/Rfx4/Jhy/Ubxn10/Cep126/Pla2g3/Tmem237/Mapk15/Kctd17/Spef2/Ccdc39/Fam161a/Zfp423/Yap1/Tmem231/Dcx/Lca5/Ift57/Parva/Ttll1/Cep41/Ablim1/Tekt2/Klc3/Ccdc65/Dzip1/Cby1/Dzip1l/Cep19/Syne2/Celsr2/Cdc14b/Dnaaf3/Ttc21b/Ssx2ip/Kif27/Kif24/Armc9/Limk2/Spef1/Ift88/Wdpcp/Cfap70/Cfap43/Rpgr/Ift74/Eno4/Cfap298/Tpgs1/Tmem216/Intu/Lama5/Hspb11/Spag17/Ift80/Onecut1/Bbs1/Ift27/Abcc4/Fnbp1l/Septin9/Bbs7/Cibar1/Ccno/Zic2/Tesk1/Ttc39c/Ehd3/Ttll5/Arl3/Rab8a/Rabep2/Bbs10/Ulk4/Wwtr1/Slc9a3r1/Rilpl2/Hap1
GO:0005929	CC	GO:0005929	cilium	580	0.414869826006132	1.65085415140356	7.96211981151071e-09	7.96211981151071e-09	5.69207754735526e-05	3022	tags=31%, list=16%, signal=27%	Adcy10/Prlhr/Fank1/Catsper3/Cabcoco1/Iqca/Cdhr1/Dcdc2c/Gli2/Tekt5/Lrrc6/1700001L19Rik/Catsperz/Ak7/Zbbx/Gucy2e/Nme5/Hoatz/Vipr2/Tcte1/Efhc2/Dnah7c/Ccdc113/Mns1/Rsph9/Akap14/Gas2l2/Dync2li1/Cys1/Rsph4a/Pifo/Tekt4/Cfap58/Ccdc103/Cfap65/Drc7/Rsph1/Ush2a/Efcab9/Rilp/Rd3/Slc26a3/Abca4/Spa17/Tub/Ift22/Iqub/Spag6l/Dnah9/Spata18/Tmem17/Cfap69/Myrip/Iqcd/Tmem107/Spag16/Wdr66/Dcdc2a/Dnah6/Dnaaf4/Saxo2/Trpv4/Dnah11/Efcab1/B9d1/Ccdc170/Ace/Spag4/Atp2b2/Fam166a/Wdr35/Kif17/Cabyr/Gpr161/Pdgfra/Cfap100/Tctn2/Atp1b1/Cfap52/Drc3/Gpr83/Cfap44/Fam161b/Ttc26/Cfap54/Ttll11/Shank2/Hydin/Tbc1d7/Fsip1/Stard10/Agbl4/Ttll6/Camsap3/Ubxn10/Cep126/Tmem237/Mapk15/Slirp/Spef2/Ccdc39/Fam161a/Rapgef4/Map1b/Prcd/Tspear/Pcdhb22/Spaca9/Ezr/Mok/Cetn2/Tmem231/Dcx/Lca5/Ift57/Inha/Abhd2/Catspere1/Ccdc120/Ttll1/Evc2/Ptprk/Cep41/Gnb5/Dnah2/Ak8/Spef1l/Dnah7a/Tekt2/Phyh/Myoc/Hyal3/Nphp1/Dnah7b/Klc3/Ccdc65/Dzip1/Ropn1l/Gstm5/Cby1/Psen2/Dzip1l/Cep19/Aldoart1/Dnah3/Atp2b4/Pkm/Bsg/Adgrv1/Ttc21b/Ssx2ip/Kif27/Cfap36/Hk1/1700012B09Rik/Casc1/D630045J12Rik/Nubp1/Armc9/Glis2/Spef1/Ift88/Wdpcp/Cfap70/Cfap43/Rpgr/Rab28/Ift74/Agbl2/Irs1/Atp1a1/Eno4/Cfap298/Tpgs1/Pfkm/Mdm1/Cltb/Cetn4/Tmem216/Intu
GO:0060271	BP	GO:0060271	cilium assembly	291	0.485998069160128	1.82174492915649	5.71750045402686e-08	5.71750045402686e-08	0.000220326216803355	3203	tags=31%, list=17%, signal=26%	Tekt5/Lrrc6/Daw1/Ccdc13/Ak7/Nme5/Mcidas/Hoatz/Ccdc113/Mns1/Rsph9/Tekt1/Dync2li1/Rsph4a/Tekt4/Ccdc103/Cfap65/Rab17/Rsph1/Rilp/Gmnc/Iqub/Spag6l/Tmem17/Cfap69/Armc2/Tmem107/Spag16/Foxj1/Dcdc2a/Dnaaf4/B9d1/Wdr35/Tctn2/Cfap52/Cfap44/Ttc26/Cfap54/Hydin/Tbc1d7/Rfx4/Jhy/Ubxn10/Cep126/Pla2g3/Tmem237/Mapk15/Kctd17/Spef2/Ccdc39/Fam161a/Zfp423/Yap1/Tmem231/Dcx/Ift57/Parva/Ttll1/Cep41/Ablim1/Tekt2/Ccdc65/Dzip1/Cby1/Dzip1l/Cep19/Syne2/Celsr2/Cdc14b/Dnaaf3/Ssx2ip/Kif27/Kif24/Armc9/Limk2/Spef1/Ift88/Wdpcp/Cfap70/Cfap43/Rpgr/Ift74/Cfap298/Tpgs1/Tmem216/Intu/Lama5/Spag17/Ift80/Onecut1/Bbs1
GO:0031514	CC	GO:0031514	motile cilium	180	0.541188098574483	1.92051873254195	6.16387855299086e-08	6.16387855299086e-08	0.000220326216803355	3224	tags=44%, list=18%, signal=37%	Adcy10/Catsper3/Cabcoco1/Iqca/Dcdc2c/Gli2/Tekt5/Catsperz/Ak7/Zbbx/Nme5/Tcte1/Mns1/Rsph9/Akap14/Dync2li1/Tekt4/Ccdc103/Cfap65/Drc7/Rsph1/Efcab9/Slc26a3/Spa17/Iqub/Spag6l/Dnah9/Spata18/Cfap69/Iqcd/Spag16/Wdr66/Saxo2/Dnah11/Efcab1/Ace/Spag4/Cabyr/Atp1b1/Cfap52/Drc3/Cfap44/Fsip1/Stard10/Camsap3/Slirp/Spef2/Ccdc39/Spaca9/Cetn2/Abhd2/Catspere1/Dnah2/Ak8/Tekt2/Hyal3/Nphp1/Klc3/Ccdc65/Ropn1l/Gstm5/Aldoart1/Atp2b4/Cfap36/Hk1/Spef1/Ift88/Cfap70/Cfap43/Rpgr/Atp1a1/Eno4/Tpgs1/Pfkm/Intu/Cd52/Spag17/Bbs1/Ift27
GO:0003341	BP	GO:0003341	cilium movement	146	0.555621671571154	1.93503457748372	4.34001582874153e-07	4.34001582874153e-07	0.00107722411866558	2168	tags=35%, list=12%, signal=31%	Adcy10/Catsper3/Tekt5/Lrrc6/Daw1/Chrna7/Catsperz/Ak7/Zbbx/Nme5/Hoatz/Tcte1/Dnah7c/Rsph9/H1f6/Tekt1/Gas2l2/Rsph4a/Tekt4/Ccdc103/Cfap65/Drc7/Efcab9/Spag6l/Dnah9/Cfap69/Armc2/Spag16/Wdr66/Ttc21a/Dnah6/Dnaaf4/Dnah11/Efcab1/Nsun7/Cfap44/Cfap54/Hydin/Jhy/Ttll6/Camsap3/Pla2g3/Slirp/Spef2/Ccdc39/Ttll1/Dnah7a/Tekt2/Dnah7b/Ccdc65/Ropn1l
GO:0120031	BP	GO:0120031	plasma membrane bounded cell projection assembly	481	0.406746229428655	1.5928495297139	4.52048698843687e-07	4.52048698843687e-07	0.00107722411866558	3203	tags=26%, list=17%, signal=22%	Plppr5/Tekt5/Lrrc6/Daw1/Kit/Ccdc13/Ak7/Nme5/Mcidas/Hoatz/Ccdc113/Mns1/Rsph9/Tekt1/Dync2li1/Rsph4a/Tekt4/Ccdc103/Cfap65/Arhgap44/Rab17/Rsph1/Aqp1/Rilp/Gmnc/Iqub/Spag6l/Tmem17/Cfap69/Armc2/Tmem107/Spag16/Foxj1/Dcdc2a/Dnaaf4/Plek2/B9d1/Prkcq/Wdr35/Kank1/Dpysl3/Tctn2/Cspg4/Cfap52/Gpm6a/Cfap44/Ttc26/Cfap54/Slit2/Hydin/Tbc1d7/Rfx4/Cobl/Plce1/Jhy/Dbn1/Ubxn10/Cep126/Eps8l3/Pla2g3/Tmem237/Mapk15/Kctd17/Spef2/Ccdc39/Ajuba/Cdc42ep5/Fam161a/Zfp423/Ezr/Tenm1/Yap1/Tmem231/Dcx/Ift57/Parva/Ttll1/Cep41/Cttn/Ablim1/Tekt2/Emp2/Ccdc65/Dzip1/Cby1/Dzip1l/Fgd1/Cep19/Syne2/Celsr2/Cdc14b/Dnaaf3/Ston1/Ssx2ip/Kif27/Kif24/Hras/Myo10/Mtss2/Armc9/Limk2/Spef1/Ift88/Wdpcp/Cfap70/Cfap43/Rpgr/Ift74/Nckap1/Cfap298/Rap1gap/Tpgs1/Dmtn/Tmem216/Intu/Rhod/Eps8l2/Lama5/Pdgfrb/Spag17/Ift80/Onecut1/Bbs1
GO:0007018	BP	GO:0007018	microtubule-based movement	342	0.443902870231417	1.68765080410572	1.14803582600888e-06	1.14803582600888e-06	0.0023449279134855	2830	tags=27%, list=15%, signal=23%	Adcy10/Catsper3/Tekt5/Lrrc6/Daw1/Chrna7/Catsperz/Ak7/Zbbx/Nme5/Dync1i1/Hoatz/Tcte1/Dnah7c/Rsph9/H1f6/Tekt1/Tmem108/Gas2l2/Dync2li1/Rsph4a/Tekt4/Ccdc103/Cfap65/Drc7/Kif28/Efcab9/Tub/Ift22/Spag6l/Dnah9/Cfap69/Armc2/Spag16/Rasgrp1/Wdr66/Ttc21a/Dnah6/Dnaaf4/Dnah11/Efcab1/Wdr35/Kif17/Nsun7/Dynlrb2/Cfap44/Kif1a/Trim46/Ttc26/Cfap54/Bicdl1/Hydin/Kif21a/Agbl4/Jhy/Ttll6/Camsap3/Pla2g3/Slirp/Spef2/Ccdc39/Map1b/Nefl/Lca5/Ift57/Ttll1/Nefh/Dnah2/Dnah7a/Tekt2/Dnah7b/Klc3/Ccdc65/Bloc1s1/Ropn1l/Kif1c/Syne2/Dnah3/Atp2b4/Celsr2/Kif18b/Ttc21b/Ssx2ip/Kif27/Kif24/Casc1/Spef1/Ift88/Cfap70/Cfap43/Rpgr/Ift74
GO:0005930	CC	GO:0005930	axoneme	115	0.570175049570962	1.9116856851865	1.48388978799311e-06	1.48388978799311e-06	0.00265206249872505	2787	tags=37%, list=15%, signal=32%	Gli2/Efhc2/Dnah7c/Ccdc113/Mns1/Rsph9/Akap14/Dync2li1/Cys1/Rsph4a/Spag6l/Dnah9/Cfap69/Spag16/Dcdc2a/Dnah6/Saxo2/Dnah11/Efcab1/Wdr35/Kif17/Drc3/Hydin/Camsap3/Ccdc39/Dcx/Lca5/Ift57/Dnah2/Ak8/Spef1l/Dnah7a/Dnah7b/Ccdc65/Dzip1l/Dnah3/Cfap36/Casc1/Spef1/Ift88/Wdpcp/Cfap70/Cfap43
GO:0030031	BP	GO:0030031	cell projection assembly	494	0.393214261156534	1.54644372474564	2.00664780576862e-06	2.00664780576862e-06	0.00318787101119943	3203	tags=25%, list=17%, signal=21%	Plppr5/Tekt5/Lrrc6/Daw1/Kit/Ccdc13/Ak7/Nme5/Mcidas/Hoatz/Ccdc113/Mns1/Rsph9/Tekt1/Dync2li1/Rsph4a/Tekt4/Ccdc103/Cfap65/Arhgap44/Rab17/Rsph1/Aqp1/Rilp/Gmnc/Iqub/Spag6l/Tmem17/Cfap69/Armc2/Tmem107/Spag16/Foxj1/Dcdc2a/Dnaaf4/Plek2/B9d1/Prkcq/Wdr35/Kank1/Dpysl3/Tctn2/Cspg4/Cfap52/Gpm6a/Cfap44/Ttc26/Cfap54/Slit2/Hydin/Tbc1d7/Rfx4/Cobl/Plce1/Jhy/Dbn1/Ubxn10/Cep126/Eps8l3/Pla2g3/Tmem237/Mapk15/Kctd17/Spef2/Ccdc39/Ajuba/Cdc42ep5/Fam161a/Zfp423/Ezr/Tenm1/Yap1/Tmem231/Dcx/Ift57/Parva/Ttll1/Cep41/Cttn/Ablim1/Tekt2/Emp2/Ccdc65/Dzip1/Cby1/Dzip1l/Fgd1/Cep19/Syne2/Celsr2/Cdc14b/Dnaaf3/Ston1/Ssx2ip/Kif27/Kif24/Hras/Myo10/Mtss2/Armc9/Limk2/Spef1/Ift88/Wdpcp/Cfap70/Cfap43/Rpgr/Ift74/Nckap1/Cfap298/Rap1gap/Tpgs1/Dmtn/Capg/Tmem216/Intu/Rhod/Eps8l2/Lama5/Pdgfrb/Spag17/Ift80/Onecut1/Bbs1
GO:0097014	CC	GO:0097014	ciliary plasm	116	0.569474340846895	1.90836825950823	2.8119889253685e-06	2.8119889253685e-06	0.00402055216560845	2787	tags=37%, list=15%, signal=32%	Gli2/Efhc2/Dnah7c/Ccdc113/Mns1/Rsph9/Akap14/Dync2li1/Cys1/Rsph4a/Spag6l/Dnah9/Cfap69/Spag16/Dcdc2a/Dnah6/Saxo2/Dnah11/Efcab1/Wdr35/Kif17/Drc3/Hydin/Camsap3/Ccdc39/Dcx/Lca5/Ift57/Dnah2/Ak8/Spef1l/Dnah7a/Dnah7b/Ccdc65/Dzip1l/Dnah3/Cfap36/Casc1/Spef1/Ift88/Wdpcp/Cfap70/Cfap43
