baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Xkr4	21.5863221843261	-1.17588186899427	1.12667684757283	-1.04367270129624	0.29663684404946	0.839873096432247
Sox17	139.455349932234	-0.264052536095486	0.59705313139586	-0.442259695511777	0.658301292928875	0.957192335662734
Mrpl15	235.19267214152	0.28337305900036	0.256252286952186	1.10583621465683	0.268797417068173	0.827120094290163
Lypla1	409.795988363355	-0.301076247197851	0.268305941828871	-1.12213782947036	0.26180384155405	0.819783835112258
Tcea1	961.122165679181	0.0155947179567167	0.21806818116926	0.0715130372212002	0.942989448922296	0.99516300811995
Rgs20	15.917638856401	0.0882651188090555	0.867956651775405	0.101693003479505	0.919000355770321	0.99318042332746
Atp6v1h	564.744460464519	0.247864613246936	0.243631444535494	1.01737529701683	0.308974928975039	0.847132045700806
Rb1cc1	1311.73484239753	-0.101765661293017	0.157381503273085	-0.646617672195154	0.517879417636869	0.92941146158674
St18	65.0548761924567	-0.725783481569062	0.548912738078409	-1.32222014761368	0.186094853935939	0.763725705179335
Pcmtd1	1050.15794799795	0.255330297920356	0.187056112593285	1.36499307283007	0.172255227246711	0.75014609041764
Rrs1	879.856796577768	0.0790901569944964	0.16012352448979	0.493932151734142	0.621354097006875	0.95113591489754
Adhfe1	443.166421865088	0.0419824408012504	0.253432083669523	0.165655587853651	0.86842799880297	0.986031455180691
2610203C22Rik	449.262049878166	-0.109044067549183	0.22001961377901	-0.495610667050384	0.620169125360396	0.95113591489754
Vxn	371.213301543072	-0.0902308542373013	0.271894541513274	-0.331859748765484	0.739995165363033	0.966737768280306
Mybl1	22.4559829253503	0.360530602493372	0.844025410685395	0.427156099720507	0.66926563423662	0.958564155732253
Vcpip1	1971.99945493653	0.122582807272965	0.133798366793443	0.916175662010938	0.359574768469077	0.871698734539657
1700034P13Rik	513.707625635136	-0.00161639821348936	0.180434824978323	-0.00895834944104355	0.992852366892847	0.999095214745166
Sgk3	1140.48597837857	-0.068771181644568	0.215848716589283	-0.318608249014637	0.750023597398785	0.968883776090546
Mcmdc2	21.2370643019663	-0.152782490617609	0.833958027726311	-0.183201654685371	0.85463979608966	0.984071798103256
Snhg6	41.8621845082369	-0.894029197467958	0.540715282437263	-1.65341951024232	0.0982455148567351	0.637148707604584
Tcf24	63.902398639509	0.143064620168811	0.403065935621629	0.35494098489908	0.722633803397779	0.965105863856291
Cops5	377.673200605065	0.334145457245058	0.199563396720519	1.67438249065793	0.0940554517115749	0.631337445990042
Cspp1	1079.46419514692	-0.172431104492291	0.179260599565694	-0.961901861926442	0.336098903204402	0.861354801073186
Arfgef1	1949.0341205946	0.111549359821541	0.174450509068036	0.639432698806492	0.522541482748396	0.930800612380437
Prex2	366.118148623292	0.163041979116259	0.206862057547992	0.788167637162912	0.430598656379939	0.90279682470296
A830018L16Rik	207.687646615298	0.589611769230034	0.704934953349574	0.836405921466131	0.402926582484594	0.891145069689607
Sulf1	4475.40025454911	0.254573914920484	0.764163485068959	0.333140643193009	0.73902812108761	0.966273214323442
Slco5a1	35.6311653699576	-0.0314473900592983	0.599622818512403	-0.0524452857503251	0.9581738909325	0.996242962582658
Ncoa2	3492.26824661277	-0.0178311375404905	0.15028540728588	-0.118648495968549	0.905553842459461	0.992078451736063
Tram1	1988.65548503458	0.0805101913522733	0.143659393510697	0.560424135065545	0.57519017310469	0.942396687643297
Lactb2	498.882311843109	-0.0697957622261454	0.265881348962577	-0.262507176597668	0.792930453188867	0.976004824348945
Xkr9	2.04495461314073	-0.965471367230017	2.79040344436299	-0.34599705256973	0.729344929809371	0.966273214323442
Gm5523	130.357040994135	0.982888856385182	0.300607424198624	3.26967592036499	0.00107670763110276	0.0658667452239414
Eya1	100.464913558341	-0.28177012943606	0.575382190260882	-0.48970950822844	0.624339472626941	0.951852042454949
Kcnb2	98.7804712294155	0.441558624840686	0.495723097661607	0.890736435166281	0.373070583270288	0.876148111174106
Terf1	203.804352246362	0.0804245672599699	0.241751344645831	0.332674746350607	0.739379814255763	0.966301280250739
Sbspon	84.2606514861905	-0.63798011461673	0.353203811801277	-1.80626622165583	0.0708767653788502	0.579202200535511
4930444P10Rik	27.4881909995833	-0.98735951479008	0.847858233226847	-1.16453373464607	0.244207780447829	0.812543925774914
Rpl7	5725.74939959901	0.22279622037914	0.210453864232344	1.05864637454777	0.289760858519757	0.837923882738747
Rdh10	478.051876204418	0.296055358331471	0.323776727021656	0.914381218980169	0.360516566905187	0.872221318700766
Stau2	281.044075518403	-0.512989014257554	0.230072512966876	-2.22968405761452	0.0257684250004186	0.398613164036165
Ube2w	244.961927966034	-0.0690683553428625	0.241491807089234	-0.28600703342843	0.774872734579722	0.973504774230878
Eloc	242.315654357154	0.36567561127916	0.382037263811008	0.957172626647379	0.338480130979829	0.863093789607852
Tmem70	225.627978308293	-0.0735393195743623	0.355023497335971	-0.207139302401637	0.835901068778428	0.980371773192238
Ly96	108.476141090756	-0.292280541812998	0.348059353003639	-0.839743392299938	0.401052278787838	0.890829316025246
Jph1	371.028255510312	0.487865883195065	1.04430582201938	0.467167637016212	0.640379945938696	0.955630772240334
Pi15	14.5003774567465	0.00912440451932444	0.948216271340492	0.00962270401289917	0.992322311522875	0.999052230622995
Crispld1	127.539018378322	1.61544214173719	0.419883631362974	3.84735679381771	0.000119399025799121	0.0124367554130415
Tfap2b	27.3941270750681	-1.44590986760791	1.17824280884415	-1.22717478668624	0.219756903775905	0.793230254850651
Mcm3	1692.37191771441	0.206840239160287	0.201411115997676	1.02695542962323	0.304441451780517	0.844066547075091
Paqr8	67.5252185023025	0.634859457293999	0.560204174781558	1.13326441657017	0.257103230009964	0.817746632116838
Efhc1	196.417612998475	-0.274069295051204	0.472305018156177	-0.580280294545966	0.561725613764767	0.939888949928482
Tram2	298.809336959233	-0.226488195247011	0.23976971251536	-0.944607193589984	0.344859453108102	0.864660328322834
Gsta3	7.86058778474596	2.22554721740865	1.83857158720553	1.2104762375836	0.226096203504127	0.7994596081093
Kcnq5	5.55136801842066	-0.202927412056586	1.61902829019477	-0.125339015559867	0.900255165761503	0.991978306267344
Rims1	29.8303658861004	-0.286199309488254	0.690636377811657	-0.414399412893804	0.678581618831159	0.959634110496871
Ogfrl1	2940.00827471876	0.0426472120033754	0.172481938143037	0.247256103813076	0.804710028281949	0.977020583222393
B3gat2	288.640187580133	-0.155990773006984	0.252952764955541	-0.616679454104409	0.537446175705276	0.932768345828476
